MA_10430548g0010
MA_10432446g0030
MA_2053152g0010
MA_292248g0010
MA_461217g0010
MA_7444045g0010
MA_7574354g0010
MA_10426030g0010
MA_10435897g0010
MA_233898g0010
MA_322817g0010
MA_3405g0010
MA_4650g0010
MA_8441g0010
MA_8877845g0010
MA_9989648g0010
MA_10006055g0020
MA_10006977g0010
MA_10027643g0010
MA_10035211g0010
MA_10047260g0010
MA_10050700g0010
MA_10060293g0010
MA_10082689g0010
MA_10100606g0010
MA_101037g0010
MA_10105090g0010
MA_10129719g0010
MA_10142501g0010
MA_10148596g0010
MA_10182290g0010
MA_10182631g0010
MA_10192193g0010
MA_10192193g0020
MA_10210094g0010
MA_10223g0010
MA_102531g0010
MA_102538g0010
MA_10254194g0010
MA_10271g0010
MA_10280648g0010
MA_10284226g0010
MA_10342g0010
MA_103716g0010
MA_10385375g0010
MA_10392761g0010
MA_10394177g0020
MA_104179g0010
MA_10425921g0010
MA_10426834g0010
MA_10427145g0010
MA_10427209g0010
MA_10427269g0010
MA_10427386g0010
MA_10427409g0020
MA_10427662g0010
MA_10427707g0010
MA_10427716g0010
MA_10427716g0020
MA_10427924g0020
MA_10428163g0010
MA_10428317g0010
MA_10428386g0020
MA_10428516g0010
MA_10428517g0020
MA_10428566g0010
MA_10428766g0010
MA_10429446g0010
MA_10430026g0010
MA_10430507g0020
MA_10430508g0010
MA_10430508g0020
MA_10430680g0010
MA_10431144g0010
MA_10431189g0020
MA_10431832g0020
MA_10431907g0010
MA_10431946g0010
MA_10432080g0010
MA_10432380g0020
MA_10432538g0010
MA_10432567g0010
MA_10432675g0010
MA_10433023g0010
MA_10433097g0010
MA_10433113g0010
MA_10433136g0010
MA_10433188g0010
MA_10433303g0010
MA_10433324g0010
MA_10433324g0030
MA_10433424g0010
MA_10433629g0010
MA_10433811g0010
MA_10433908g0010
MA_10434053g0010
MA_10434231g0010
MA_10434250g0010
MA_10434269g0010
MA_10434495g0020
MA_10434564g0010
MA_10434781g0010
MA_10434805g0030
MA_10434960g0020
MA_10435243g0010
MA_10435269g0010
MA_10435413g0010
MA_10435578g0010
MA_10435578g0020
MA_10435737g0010
MA_10435737g0040
MA_10435743g0020
MA_10435970g0040
MA_10436100g0020
MA_10436287g0020
MA_10436315g0020
MA_10436441g0020
MA_10436871g0020
MA_10436871g0030
MA_10437025g0010
MA_10437052g0010
MA_10437052g0020
MA_10437108g0010
MA_10437137g0010
MA_104409g0010
MA_106581g0010
MA_109730g0010
MA_110025g0010
MA_110964g0010
MA_112273g0010
MA_112563g0010
MA_113869g0010
MA_115354g0020
MA_1163813g0010
MA_1163813g0020
MA_119385g0010
MA_119385g0020
MA_12044g0010
MA_12120g0010
MA_121643g0010
MA_123511g0010
MA_124460g0010
MA_126299g0010
MA_128023g0010
MA_12869g0020
MA_130809g0010
MA_131067g0010
MA_131244g0010
MA_131889g0010
MA_134592g0010
MA_135279g0010
MA_137074g0010
MA_139754g0010
MA_140058g0010
MA_140838g0010
MA_15044g0010
MA_151256g0010
MA_15278g0010
MA_153432g0010
MA_154438g0010
MA_1545436g0010
MA_15605g0010
MA_15689g0010
MA_1578433g0010
MA_159509g0010
MA_15954g0010
MA_161552g0010
MA_164148g0010
MA_16420g0020
MA_164418g0010
MA_164881g0010
MA_16519g0010
MA_166248g0020
MA_16729g0010
MA_168077g0010
MA_170251g0010
MA_170437g0010
MA_173093g0010
MA_17490g0020
MA_176365g0010
MA_17674g0010
MA_177306g0010
MA_179388g0010
MA_18060g0010
MA_181770g0010
MA_181810g0010
MA_18382g0010
MA_184747g0030
MA_184970g0010
MA_185166g0020
MA_18602g0020
MA_186918g0010
MA_18706g0020
MA_189139g0010
MA_190519g0010
MA_1925779g0010
MA_192708g0010
MA_192860g0010
MA_195735g0010
MA_19633g0010
MA_203115g0010
